JobID,SubmitTime,WaitTime,RunTime ,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime: ,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID,JobStructure,JobStructureParams,UsedNetwork,UsedLocalDiskSpace,UsedResources,ReqPlatform,ReqNetwork,ReqLocalDiskSpace,ReqResources,VOID,ProjectID
25,1136203888,2499978,20,1,0,35752,1,5400,-1,1,U5005S3,G1,X1,Q2,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,1136204188,2499722,20,1,0,0,1,172800,-1,1,U5005S3,G1,X1,Q6,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,1136212017,2491849,20,1,0,0,1,5400,-1,1,U5005S3,G1,X1,Q5,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,1136229063,2474476,21,1,0,0,1,900,-1,1,U5005S3,G1,X1,Q3,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,1136237461,2466405,20,1,0,35760,1,5400,-1,1,U5005S3,G1,X1,Q2,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,1136247692,27481,-1,0,-1,-1,1,-1,-1,5,-1,-1,-1,Q2,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,1136250422,24752,-1,0,-1,-1,1,-1,-1,5,-1,-1,-1,Q1,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,1136260866,14307,-1,0,-1,-1,1,-1,-1,5,-1,-1,-1,Q1,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,1136262396,12777,-1,0,-1,-1,1,-1,-1,5,-1,-1,-1,Q1,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,1136272204,2,922,1,20,74696,1,172800,-1,1,U1030S0,G1,X1,Q5,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,1136272205,1580,912,1,20,117784,1,172800,-1,1,U2031S1,G1,X1,Q6,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,1136274078,1,19143,1,18070,490916,1,259200,-1,1,U1033S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,1136274080,2,19432,1,18657,470052,1,259200,-1,1,U1033S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,1136274120,1,476,1,239,961104,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,1136274123,1,473,1,198,937320,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,1136274123,1,59,1,11,7740,1,19980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41,1136274241,1,501,1,245,965184,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,1136274244,1,498,1,250,956288,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,1136274600,1,595,1,215,958608,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,1136274607,0,602,1,280,935536,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,1136274607,0,602,1,222,984764,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,1136274607,1,602,1,253,950132,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,1136274609,1,599,1,206,951048,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,1136274609,1,599,1,215,951844,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,1136274609,1,599,1,201,943396,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,1136274611,1,597,1,210,953368,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,1136274611,1,461,1,162,938652,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52,1136274611,1,597,1,279,949680,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,1136274841,1,641,1,240,951624,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,1136274847,2,505,1,173,944424,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,1136274848,1,575,1,175,951172,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,1136274848,1,610,1,251,952884,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,1136274849,1,946,1,314,959352,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,1136274850,0,574,1,258,959928,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,1136274850,0,923,1,503,977304,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,1136274851,1,537,1,205,941008,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,1136274852,1,920,1,478,983184,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,1136276129,1,4,1,2,0,1,5400,-1,1,U2022S1,G1,X1,Q7,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,1136276271,1,6,1,2,0,1,5400,-1,1,U1018S0,G1,X1,Q6,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,1136276453,2,886,1,206,952520,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1136276459,1,677,1,177,949400,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,1136276459,1,749,1,250,947544,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,1136276459,1,749,1,247,952104,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,1136276465,0,709,1,193,947276,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1136276465,0,815,1,264,950812,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,1136276465,0,815,1,251,951184,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1136276469,1,667,1,170,938420,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
72,1136276469,1,810,1,263,965428,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,1136276469,1,810,1,243,958272,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,1136276474,1,923,1,260,956108,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,1136276474,1,823,1,162,916344,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,1136276479,1,403,1,199,951268,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,1136276479,2,785,1,259,955508,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,1136276479,1,681,1,170,945340,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,1136276516,2,620,1,173,944720,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,1136276516,1,480,1,237,966640,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,1136276517,0,726,1,273,954628,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,1136276518,1,724,1,243,951976,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,1136276518,1,690,1,237,946980,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,1136276521,2,720,1,266,956664,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
85,1136276522,1,686,1,247,952228,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,1136276522,1,720,1,267,950800,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,1136276523,1,438,1,209,944552,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,1136276523,1,685,1,208,945992,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,1136276771,1,1856,1,8,59652,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,1136276771,0,1853,1,8,57124,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,1136276771,0,1855,1,9,59664,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,1136276772,1,436,1,208,962728,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,1136276773,1,1856,1,9,57172,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,1136276997,1,413,1,210,953524,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,1136276997,1,448,1,226,958916,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,1136276998,1,1856,1,9,86104,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,1136277000,1,1850,1,9,57152,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,1136277000,1,1854,1,10,66828,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,1136277003,0,1850,1,9,57172,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,1136277003,0,483,1,260,952220,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,1136277003,136,1849,1,9,57172,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,1136277005,134,1849,1,9,57156,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,1136277005,134,1849,1,8,57144,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,1136277297,1,1849,1,8,59140,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,1136277297,1,1850,1,8,58156,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,1136277297,1,1850,1,8,57136,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,1136277300,1,1853,1,8,57196,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,1136277300,1,1852,1,8,57192,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,1136277309,1,1851,1,8,59932,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,1136277309,1,442,1,238,958504,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,1136277309,1,1850,1,8,57136,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,1136277311,1,1852,1,9,57164,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,1136277311,2,1852,1,8,59928,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,1136277321,3,4,1,3,0,1,5400,-1,1,U2024S1,G1,X1,Q7,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,1136277464,0,1856,1,8,59896,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,1136277464,0,437,1,199,953588,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,1136277769,1,1850,1,9,57040,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118,1136277772,0,1851,1,9,57164,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,1136277772,0,1851,1,9,59928,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,1136277772,1,462,1,243,955412,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,1136277773,1,1852,1,9,59872,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122,1136277777,1,1854,1,8,59864,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,1136277777,1,1854,1,9,59852,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,1136277778,0,1854,1,8,59876,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,1136277780,0,1852,1,8,59952,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,1136277780,0,398,1,165,918888,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,1136277985,2425554,20,1,0,0,1,900,-1,1,U5005S3,G1,X1,Q3,1,iut15,iut15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,1136278069,1,431,1,206,951192,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,1136278069,1,466,1,241,955900,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,1136278069,1,1850,1,8,59880,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,1136278071,109,496,1,263,955780,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,1136278072,165,1847,1,8,57168,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,1136278079,424,1852,1,9,57156,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,1136278079,459,1851,1,8,57108,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,1136278079,547,1849,1,8,57052,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
136,1136278585,43,1850,1,9,59888,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,1136278585,44,404,1,196,956724,1,31980,614400,5,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,1136278585,47,1851,1,10,57160,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,1136278586,6,11,1,3,36968,1,172800,-1,1,U1023S0,G1,X1,Q5,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,1136278587,91,1852,1,9,57152,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,1136278587,265,1849,1,8,57148,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,1136278924,1,1850,1,9,59884,1,31980,614400,1,U2003S1,G3,X1,Q5,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
